1,444859
1,445000
1,436891
1,445575
1,449584
1,442611
1,450526
1,448027
1,452275
1,451158
1,453102
1,439650
1,446708
1,441327
1,448337
1,455067
1,440940
1,451353
1,446006
1,453665
1,458826
1,458185
1,455193
1,455336
1,458841
1,452830
1,457349
1,454778
1,454183
1,450748
1,439612
1,446290
1,440391
1,445040
1,442492
1,445380
1,449670
1,442199
1,444688
1,445485
1,444686
1,454882
1,441742
1,435139
1,441134
1,449040
1,447884
1,448716
1,441464
1,440317
1,440704
1,449132
1,441300
1,444375
1,448028
1,444728
1,447290
1,443725
1,440735
1,454255
1,448780
1,447483
1,442085
1,447999
1,444796
1,457827
1,451700
1,449127
1,455189
1,446985
1,452497
1,446769
1,440257
1,446446
1,445951
1,445845
1,448119
1,437646
1,454426
1,446330
1,449972
1,446315
1,447692
1,446285
1,455792
1,453292
1,453135
1,442627
1,447162
1,446262
1,447269
1,452881
1,446445
1,448520
1,446320
1,443601
1,447968
1,440934
1,442126
1,444969
