 0,308794 
 0,311842 
 0,309979 
 0,316666 
 0,313264 
 0,316856 
 0,309083 
 0,314386 
 0,316635 
 0,310905 
 0,312860 
 0,310852 
 0,312735 
 0,309686 
 0,309152 
 0,309225 
 0,308770 
 0,313090 
 0,308560 
 0,309952 
 0,314189 
 0,313907 
 0,308726 
 0,309360 
 0,312492 
 0,308359 
 0,305114 
 0,307719 
 0,308619 
 0,310479 
 0,312564 
 0,308918 
 0,310082 
 0,313537 
 0,310793 
 0,316409 
 0,314062 
 0,311517 
 0,308950 
 0,310857 
 0,307421 
 0,312429 
 0,305200 
 0,311620 
 0,313096 
 0,309475 
 0,307756 
 0,309691 
 0,310630 
 0,312578 
 0,304192 
 0,306905 
 0,311424 
 0,311030 
 0,305462 
 0,317456 
 0,311413 
 0,311085 
 0,311730 
 0,312303 
 0,308808 
 0,308232 
 0,310483 
 0,310851 
 0,309146 
 0,310050 
 0,317281 
 0,312259 
 0,307688 
 0,311303 
 0,309396 
 0,308853 
 0,308572 
 0,311352 
 0,309724 
 0,309978 
 0,311084 
 0,308494 
 0,315825 
 0,310603 
 0,309917 
 0,309262 
 0,311632 
 0,310643 
 0,310438 
 0,307177 
 0,312828 
 0,308875 
 0,312557 
 0,309972 
 0,306380 
 0,308756 
 0,304645 
 0,313858 
 0,309792 
 0,310868 
 0,311491 
 0,314600 
 0,306336 
 0,311429 
