 0,107137
 0,106129
 0,108853
 0,105031
 0,103541
 0,106564
 0,103565
 0,110859
 0,108098
 0,105147
 0,104478
 0,103069
 0,105644
 0,110315
 0,108158
 0,111297
 0,104092
 0,106662
 0,103719
 0,104388
 0,110878
 0,104153
 0,105745
 0,111626
 0,104540
 0,102938
 0,105223
 0,103575
 0,104732
 0,106147
 0,104801
 0,103396
 0,104357
 0,114370
 0,104567
 0,105481
 0,103825
 0,104979
 0,106128
 0,103557
 0,104306
 0,103821
 0,103865
 0,104194
 0,103355
 0,104047
 0,104836
 0,105518
 0,104015
 0,103366
 0,104021
 0,106037
 0,111546
 0,106213
 0,103591
 0,106488
 0,102761
 0,105229
 0,103165
 0,103494
 0,104030
 0,103902
 0,104137
 0,106773
 0,103653
 0,103655
 0,109162
 0,105510
 0,103706
 0,104177
 0,104402
 0,104404
 0,104873
 0,104698
 0,111792
 0,104221
 0,108588
 0,103578
 0,105131
 0,111318
 0,104190
 0,103433
 0,104092
 0,105665
 0,111477
 0,106010
 0,108089
 0,104714
 0,103875
 0,107253
 0,103609
 0,103636
 0,112572
 0,104422
 0,103748
 0,106115
 0,103817
 0,104383
 0,121002
 0,109941
