 0,178698 
 0,181109 
 0,181130 
 0,180206 
 0,181482 
 0,180646 
 0,181485 
 0,186171 
 0,182670 
 0,182458 
 0,179122 
 0,179576 
 0,180928 
 0,179617 
 0,178914 
 0,179446 
 0,180233 
 0,182228 
 0,181323 
 0,180468 
 0,180951 
 0,178934 
 0,182002 
 0,181338 
 0,181434 
 0,181487 
 0,183719 
 0,177143 
 0,180224 
 0,181357 
 0,181795 
 0,179317 
 0,177994 
 0,178027 
 0,180810 
 0,182710 
 0,183107 
 0,182480 
 0,183100 
 0,180169 
 0,178691 
 0,177160 
 0,177913 
 0,183678 
 0,180279 
 0,180104 
 0,176923 
 0,178295 
 0,182312 
 0,182546 
 0,180889 
 0,182230 
 0,183732 
 0,183106 
 0,179732 
 0,178674 
 0,177775 
 0,184714 
 0,182137 
 0,181573 
 0,180035 
 0,183397 
 0,183581 
 0,185366 
 0,183758 
 0,183730 
 0,184380 
 0,181628 
 0,178928 
 0,182133 
 0,179317 
 0,180320 
 0,178134 
 0,179454 
 0,180923 
 0,181273 
 0,181502 
 0,180469 
 0,180519 
 0,179993 
 0,181479 
 0,180675 
 0,179639 
 0,182094 
 0,179789 
 0,178654 
 0,177632 
 0,179416 
 0,178187 
 0,180769 
 0,182563 
 0,179722 
 0,179940 
 0,180648 
 0,180870 
 0,178941 
 0,180869 
 0,187449 
 0,176563 
 0,180654 
