1,545842
1,518767
1,522793
1,518240
1,520045
1,529417
1,523802
1,512793
1,515221
1,517430
1,527009
1,530548
1,524991
1,511559
1,520385
1,530088
1,512469
1,528067
1,515533
1,512475
1,520338
1,533347
1,540271
1,544885
1,522598
1,520195
1,517897
1,518907
1,518924
1,521065
1,509815
1,526277
1,521781
1,518957
1,525964
1,515643
1,514360
1,521533
1,522225
1,522851
1,520222
1,517884
1,528568
1,519295
1,517154
1,521354
1,518965
1,535348
1,517468
1,522220
1,531682
1,532440
1,522572
1,539184
1,523945
1,523658
1,525755
1,517541
1,518493
1,520875
1,524004
1,518763
1,524868
1,515152
1,512573
1,517828
1,520127
1,522678
1,519023
1,534038
1,521444
1,528333
1,519458
1,523980
1,512553
1,509022
1,519071
1,515680
1,525929
1,513487
1,512490
1,513091
1,516136
1,517163
1,514927
1,516587
1,516292
1,533210
1,509635
1,516545
1,520063
1,519413
1,530023
1,517688
1,530187
1,519999
1,519428
1,521295
1,527627
1,527411
