 0,239188 
 0,243318 
 0,183721 
 0,169101 
 0,181470 
 0,235487 
 0,191121 
 0,166253 
 0,176370 
 0,182780 
 0,233319 
 0,178172 
 0,189164 
 0,171323 
 0,171184 
 0,166834 
 0,234343 
 0,232882 
 0,233763 
 0,229681 
 0,160040 
 0,232416 
 0,228677 
 0,233225 
 0,246090 
 0,236947 
 0,176436 
 0,236139 
 0,232404 
 0,239253 
 0,235458 
 0,241039 
 0,243742 
 0,236305 
 0,178338 
 0,240697 
 0,232491 
 0,240842 
 0,235006 
 0,164619 
 0,171199 
 0,170849 
 0,166240 
 0,171185 
 0,168058 
 0,171868 
 0,158813 
 0,228656 
 0,230830 
 0,236604 
 0,240333 
 0,234464 
 0,234775 
 0,236236 
 0,241411 
 0,233391 
 0,240393 
 0,243370 
 0,233975 
 0,228198 
 0,232423 
 0,234446 
 0,246999 
 0,244534 
 0,185465 
 0,233233 
 0,239152 
 0,232899 
 0,234640 
 0,237145 
 0,238090 
 0,236234 
 0,232429 
 0,230867 
 0,235526 
 0,237017 
 0,176385 
 0,177389 
 0,177037 
 0,174382 
 0,172653 
 0,163666 
 0,193111 
 0,235117 
 0,232014 
 0,174151 
 0,238889 
 0,233628 
 0,237351 
 0,232774 
 0,236953 
 0,245072 
 0,173225 
 0,188077 
 0,178483 
 0,235225 
 0,230704 
 0,234910 
 0,233974 
 0,237217 
