 0,389226 
 0,404704 
 0,384709 
 0,387150 
 0,388090 
 0,386449 
 0,243233 
 0,244537 
 0,237302 
 0,387342 
 0,252920 
 0,391737 
 0,240928 
 0,387614 
 0,388463 
 0,387496 
 0,384609 
 0,236387 
 0,384559 
 0,242056 
 0,230569 
 0,236840 
 0,388107 
 0,245448 
 0,380014 
 0,385279 
 0,382876 
 0,388429 
 0,380875 
 0,386904 
 0,387334 
 0,382929 
 0,386423 
 0,387657 
 0,383210 
 0,379301 
 0,381259 
 0,384600 
 0,380985 
 0,386337 
 0,383013 
 0,386575 
 0,385986 
 0,389099 
 0,383821 
 0,391880 
 0,394629 
 0,253029 
 0,385332 
 0,239984 
 0,389256 
 0,391022 
 0,473250 
 0,397899 
 0,403087 
 0,386016 
 0,388703 
 0,246578 
 0,383433 
 0,391714 
 0,395988 
 0,237870 
 0,401623 
 0,380311 
 0,386977 
 0,386598 
 0,389391 
 0,386251 
 0,390645 
 0,398057 
 0,404052 
 0,386122 
 0,389629 
 0,382753 
 0,386319 
 0,388630 
 0,386441 
 0,388488 
 0,391346 
 0,390198 
 0,391658 
 0,388279 
 0,394923 
 0,393831 
 0,388844 
 0,400022 
 0,387756 
 0,387665 
 0,387816 
 0,389126 
 0,387815 
 0,389246 
 0,244249 
 0,385984 
 0,387598 
 0,388479 
 0,378808 
 0,385527 
 0,380758 
 0,388384 
