 0,607672
 0,612315
 0,628998
 0,631234
 0,607645
 0,619623
 0,610296
 0,495312
 0,624442
 0,495636
 0,485814
 0,621185
 0,522472
 0,625544
 0,618354
 0,626325
 0,622557
 0,630035
 0,627266
 0,619000
 0,624682
 0,622612
 0,624500
 0,616269
 0,625648
 0,629364
 0,626179
 0,619396
 0,612839
 0,612427
 0,609752
 0,627866
 0,621382
 0,633528
 0,655396
 0,517125
 0,645023
 0,645748
 0,677696
 0,695488
 0,618943
 0,625810
 0,644579
 0,617489
 0,650330
 0,622749
 0,645858
 0,627625
 0,614508
 0,489833
 0,624712
 0,680110
 0,582572
 0,627674
 0,632213
 0,645626
 0,642122
 0,663684
 0,631215
 0,630753
 0,636708
 0,709024
 0,631887
 0,629180
 0,638619
 0,626189
 0,503423
 0,634969
 0,486188
 0,513635
 0,661469
 0,641344
 0,649589
 0,657775
 0,649954
 0,650968
 0,634072
 0,638356
 0,626569
 0,648895
 0,633420
 0,658738
 0,637574
 0,625593
 0,648547
 0,658725
 0,641938
 0,638956
 0,639215
 0,638138
 0,631462
 0,635249
 0,628676
 0,638496
 0,631385
 0,633789
 0,638267
 0,641815
 0,647642
 0,640025
