 0,700684
 0,695427
 0,703294
 0,705257
 0,702260
 0,706293
 0,700552
 0,704102
 0,701196
 0,701163
 0,700401
 0,699308
 0,701065
 0,699601
 0,701841
 0,702038
 0,704518
 0,701905
 0,702011
 0,702584
 0,701532
 0,704348
 0,702727
 0,704034
 0,703981
 0,708211
 0,700746
 0,704242
 0,704518
 0,710344
 0,705286
 0,710914
 0,701196
 0,701396
 0,700552
 0,704200
 0,704895
 0,700933
 0,711538
 0,709882
 0,711790
 0,702602
 0,701085
 0,710127
 0,702722
 0,702776
 0,700558
 0,709729
 0,708180
 0,701566
 0,704135
 0,702436
 0,705032
 0,708546
 0,710501
 0,707245
 0,704534
 0,707475
 0,705261
 0,715992
 0,701895
 0,703973
 0,703155
 0,715323
 0,703030
 0,705476
 0,705717
 0,703270
 0,703774
 0,703081
 0,702834
 0,703891
 0,701128
 0,703965
 0,703406
 0,708284
 0,703799
 0,709810
 0,704623
 0,707346
 0,702761
 0,702118
 0,711843
 0,704433
 0,693898
 0,709163
 0,702641
 0,701336
 0,704805
 0,702467
 0,702167
 0,711432
 0,703446
 0,703012
 0,703902
 0,703126
 0,713188
 0,706267
 0,707821
 0,713568
